MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,Id
5,4.2626798770413155,9.32375833901174,0.6931471805599453,1,3,0.0,5,4,1965,1965,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,5,6.810142450115136,1.9459101490553132,0.0,4.90527477843843,1040.0,0,0.6931471805599453,6.947937068614969,0.0,0.0,6.947937068614969,1.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,7.583756300707112,3,1.0,384.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,4,2,7.640603826393634,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.771443882099637,11
10,4.454347296253507,9.386392315756542,0.6931471805599453,1,0,0.0,9,4,2005,2006,5.659482215759621,0.0,1.6094379124341003,0,1.6094379124341003,1.3862943611198906,2,6.906754778648554,1.9459101490553132,0.0,5.181783550292085,1175.0,0,0.6931471805599453,7.075808863978387,7.04141166379481,0.0,7.751475318021456,1.0,0.0,3,0,4,0.6931471805599453,0.0,11,1.9459101490553132,2,2,7.603897968521881,0,3.0,736.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.997212273764115,3.091042453358316,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,0,8.160518247477505,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.75130259456002,12
5,4.290459441148391,9.470317173335742,0.6931471805599453,1,1,0.0,5,5,1962,1962,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,0,6.6039438246004725,1.9459101490553132,0.0,5.170483995038151,912.0,4,0.6931471805599453,6.816735880594968,0.0,0.0,6.816735880594968,1.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,4,1.9459101490553132,0,3,7.5822291942764615,3,1.0,352.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.948759890378168,0.0,0.0,0.0,5.176149732573829,0.0,1.3862943611198906,1.6094379124341003,0.0,11,2,7.509335266016592,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.87757552297847,13
5,4.5217885770490405,9.273596821611198,0.6931471805599453,1,0,0.0,7,4,2006,2007,5.726847747587197,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,0.0,6,0.0,1.9459101490553132,0.0,7.3098814858247865,1494.0,0,0.6931471805599453,7.3098814858247865,0.0,0.0,7.3098814858247865,0.0,0.0,2,0,3,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,2,7.604396348796338,2,3.0,840.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.081404364984463,3.5263605246161616,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,10,1,8.002694162283937,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.540761149388421,14
5,4.304065093204169,9.298442820197728,0.6931471805599453,1,0,0.0,6,4,1960,1960,5.3612921657094255,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,1,6.598509028614515,1.9459101490553132,0.0,6.255750041753367,1253.0,4,0.6931471805599453,7.134093721192866,0.0,0.0,7.134093721192866,1.0,0.0,1,1,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,1,1,7.581209826196346,2,1.0,352.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,5.365976015021851,5.176149732573829,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,0.0,7,2,7.826842098158293,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.964007453736912,15
8,3.9512437185814275,8.71948076085107,0.6931471805599453,1,3,0.0,7,7,1929,2001,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.725033642166843,832.0,0,0.6931471805599453,6.75110146893676,0.0,0.0,6.75110146893676,0.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,7.596894438144544,3,2.0,576.0,1.791759469228055,1.791759469228055,1.0986122886681096,3.8918202981106265,4.727387818712341,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,9,1,7.430707082545968,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.790564777297387,16
5,4.304065093204169,9.32741204356202,0.6931471805599453,1,0,0.0,6,6,1970,1970,5.198497031265826,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,0,6.361302477572996,1.9459101490553132,0.0,6.056784013228625,1004.0,0,0.6931471805599453,6.912742820493176,0.0,0.0,6.912742820493176,1.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,1,5,7.58629630715272,0,2.0,480.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,6.55250788703459,5,4,7.605392364814934,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.91170829631447,17
15,4.290459441148391,9.286560397887591,0.6931471805599453,1,3,0.0,4,4,1967,1967,0.0,1.3862943611198906,1.6094379124341003,3,1.0986122886681096,1.6094379124341003,4,0.0,1.6094379124341003,0.0,0.0,0.0,4,0.6931471805599453,7.167809184316444,0.0,0.0,7.167809184316444,0.0,0.0,2,0,2,1.0986122886681096,1.3862943611198906,6,1.9459101490553132,0,3,7.584773077612199,3,2.0,516.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,6.2166061010848646,1,0,7.167809184316444,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.407576060361786,18
5,4.204692619390966,9.524859098381523,0.6931471805599453,1,3,0.0,5,4,2004,2004,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,2,6.472346294500901,1.9459101490553132,0.0,6.150602768446279,1114.0,0,0.6931471805599453,7.016609683894219,0.0,0.0,7.016609683894219,1.0,0.0,1,1,3,0.6931471805599453,1.0986122886681096,6,1.9459101490553132,0,3,7.60339933974067,3,2.0,576.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.634728988229636,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,2,7.709308333385869,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.976665770490767,19
5,4.2626798770413155,8.93075873555827,0.6931471805599453,1,3,0.0,5,5,1958,1965,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,3,6.22455842927536,1.9459101490553132,0.0,6.26530121273771,1029.0,4,0.6931471805599453,7.200424892944957,0.0,0.0,7.200424892944957,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,6,1.0986122886681096,0,3,7.580189417944541,3,1.0,294.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,7,3,7.7702232041587855,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.842236406331555,20
10,4.624972813284271,9.562123369834488,0.6931471805599453,1,0,0.0,8,4,2005,2006,5.942799375126701,1.0986122886681096,1.6094379124341003,0,1.6094379124341003,0.0,6,0.0,1.9459101490553132,0.0,7.055312843339752,1158.0,0,0.6931471805599453,7.055312843339752,7.105786129481271,0.0,7.773594467360194,0.0,0.0,3,1,4,0.6931471805599453,1.0986122886681096,9,1.9459101490553132,1,2,7.603897968521881,2,3.0,853.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,2,0,8.170468578330674,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.692506186542177,21
8,4.060443010546419,8.915969311373605,0.6931471805599453,0,3,0.0,7,6,1930,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.45833828334479,637.0,0,0.6931471805599453,7.011213987350367,0.0,0.0,7.011213987350367,0.0,0.0,1,0,3,0.6931471805599453,1.0986122886681096,6,1.9459101490553132,1,2,7.565793282428515,3,1.0,280.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,5.327876168789581,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,8,1,7.465082736399547,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.845109950883979,22
5,4.330733340286331,9.184304357425342,0.6931471805599453,1,3,0.0,8,4,2002,2002,5.641907070938114,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,7.48324441607385,1777.0,0,0.6931471805599453,7.493317248862145,0.0,0.0,7.493317248862145,0.0,0.0,2,0,3,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,2,7.602401335665818,2,2.0,534.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.147494476813453,5.075173815233827,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,11,2,8.181160858023409,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.345838935721968,23
0,3.8066624897703196,8.348774539791274,0.6931471805599453,1,3,0.0,5,6,1976,1976,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,2,6.734591659972948,1.9459101490553132,0.0,5.303304908059076,1040.0,4,0.6931471805599453,6.966967138613983,0.0,0.0,6.966967138613983,1.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,1,5,7.589335823170617,3,2.0,572.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.61512051684126,4.709530201312334,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,1,7.650168700845001,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.774527900858468,24
5,4.290459441148391,9.017604776833355,0.6931471805599453,1,0,0.0,5,7,1968,2001,0.0,1.3862943611198906,1.0986122886681096,4,1.6094379124341003,1.0986122886681096,5,5.241747015059643,0.0,6.505784060128229,5.3230099791384085,1060.0,0,0.6931471805599453,6.966967138613983,0.0,0.0,6.966967138613983,1.0,0.0,1,0,3,0.6931471805599453,1.0986122886681096,6,1.9459101490553132,1,5,7.585281078639126,3,1.0,270.0,1.791759469228055,1.791759469228055,1.0986122886681096,6.008813185442595,4.51085950651685,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,7,4,7.659642954564682,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.944714374881176,25
5,4.709530201312334,9.56317796268366,0.6931471805599453,1,3,0.0,8,4,2007,2007,6.46302945692067,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,7.356918242356021,1566.0,0,0.6931471805599453,7.3783837129967145,0.0,0.0,7.3783837129967145,0.0,0.0,2,0,3,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,2,7.60489448081162,2,3.0,890.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.04305126783455,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,3,8.06054004653864,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.454107814022272,26
5,4.110873864173311,8.881975184248867,0.6931471805599453,1,3,0.0,5,6,1951,2000,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.0986122886681096,1,5.459585514144159,1.791759469228055,6.18826412308259,5.198497031265826,900.0,4,0.6931471805599453,6.803505257608338,0.0,0.0,6.803505257608338,0.0,0.6931471805599453,1,0,3,0.6931471805599453,1.0986122886681096,5,1.9459101490553132,0,3,7.603897968521881,3,2.0,576.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.407171771460119,3.4965075614664802,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,4,7.496097345175956,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.811554895830454,27
